(4830,46346,5)
(free,46351,3)
(4831,46354,1)
(free,46355,2)
(4832,46357,3)
(free,46360,6)
(4833,46366,9)
(free,46375,0)
(4834,46375,3)
(free,46378,7)
(4835,46385,3)
(free,46388,0)
(4836,46388,3)
(free,46391,2)
(4837,46393,4)
(free,46397,9)
(4838,46406,9)
(free,46415,2)
(4839,46417,1)
(free,46418,4)
(4840,46422,8)
(free,46430,4)
(4841,46434,6)
(free,46440,2)
(4842,46442,5)
(free,46447,7)
(4843,46454,4)
(free,46458,7)
(4844,46465,1)
(free,46466,7)
(4845,46473,3)
(free,46476,1)
(4846,46477,9)
(free,46486,9)
(4847,46495,4)
(free,46499,1)
(4848,46500,9)
(free,46509,8)
(4849,46517,8)
(free,46525,2)
(4850,46527,9)
(free,46536,5)
(4851,46541,4)
(free,46545,7)
(4852,46552,3)
(free,46555,3)
(4853,46558,1)
(free,46559,1)
(4854,46560,7)
(free,46567,6)
(4855,46573,9)
(free,46582,0)
(4856,46582,7)
(free,46589,0)
(4857,46589,4)
(free,46593,9)
(4858,46602,2)
(free,46604,6)
(4859,46610,8)
(free,46618,3)
(4860,46621,4)
(free,46625,6)
(4861,46631,3)
(free,46634,0)
(4862,46634,5)
(free,46639,8)
(4863,46647,4)
(free,46651,5)
(4864,46656,1)
(free,46657,4)
(4865,46661,1)
(free,46662,9)
(4866,46671,8)
(free,46679,5)
(4867,46684,4)
(free,46688,2)
(4868,46690,2)
(free,46692,0)
(4869,46692,4)
(free,46696,4)
(4870,46700,7)
(free,46707,4)
(4871,46711,1)
(free,46712,9)
(4872,46721,3)
(free,46724,6)
(4873,46730,6)
(free,46736,6)
(4874,46742,7)
(free,46749,4)
(4875,46753,2)
(free,46755,2)
(4876,46757,4)
(free,46761,7)
(4877,46768,1)
(free,46769,2)
(4878,46771,2)
(free,46773,1)
(4879,46774,7)
(free,46781,1)
(4880,46782,6)
(free,46788,5)
(4881,46793,5)
(free,46798,7)
(4882,46805,3)
(free,46808,7)
(4883,46815,1)
(free,46816,5)
(4884,46821,3)
(free,46824,1)
(4885,46825,7)
(free,46832,1)
(4886,46833,1)
(free,46834,5)
(4887,46839,9)
(free,46848,0)
(4888,46848,2)
(free,46850,7)
(4889,46857,6)
(free,46863,8)
(4890,46871,1)
(free,46872,8)
(4891,46880,7)
(free,46887,6)
(4892,46893,4)
(free,46897,6)
(4893,46903,6)
(free,46909,7)
(4894,46916,3)
(free,46919,4)
(4895,46923,6)
(free,46929,5)
(4896,46934,6)
(free,46940,3)
(4897,46943,2)
(free,46945,7)
(4898,46952,2)
(free,46954,7)
(4899,46961,8)
(free,46969,7)
(4900,46976,3)
(free,46979,2)
(4901,46981,2)
(free,46983,1)
(4902,46984,7)
(free,46991,8)
(4903,46999,9)
(free,47008,3)
(4904,47011,8)
(free,47019,6)
(4905,47025,8)
(free,47033,5)
(4906,47038,6)
(free,47044,3)
(4907,47047,1)
(free,47048,4)
(4908,47052,9)
(free,47061,0)
(4909,47061,3)
(free,47064,3)
(4910,47067,2)
(free,47069,3)
(4911,47072,1)
(free,47073,7)
(4912,47080,9)
(free,47089,3)
(4913,47092,8)
(free,47100,4)
(4914,47104,3)
(free,47107,5)
(4915,47112,6)
(free,47118,6)
(4916,47124,3)
(free,47127,4)
(4917,47131,4)
(free,47135,6)
(4918,47141,2)
(free,47143,0)
(4919,47143,9)
(free,47152,5)
(4920,47157,8)
(free,47165,0)
(4921,47165,2)
(free,47167,8)
(4922,47175,7)
(free,47182,7)
(4923,47189,3)
(free,47192,4)
(4924,47196,8)
(free,47204,0)
(4925,47204,9)
(free,47213,8)
(4926,47221,1)
(free,47222,9)
(4927,47231,6)
(free,47237,3)
(4928,47240,5)
(free,47245,9)
(4929,47254,9)
(free,47263,5)
(4930,47268,3)
(free,47271,5)
(4931,47276,3)
(free,47279,4)
(4932,47283,8)
(free,47291,1)
(4933,47292,9)
(free,47301,5)
(4934,47306,7)
(free,47313,0)
(4935,47313,4)
(free,47317,8)
(4936,47325,5)
(free,47330,1)
(4937,47331,9)
(free,47340,3)
(4938,47343,6)
(free,47349,8)
(4939,47357,2)
(free,47359,9)
(4940,47368,8)
(free,47376,9)
(4941,47385,8)
(free,47393,7)
(4942,47400,9)
(free,47409,7)
(4943,47416,8)
(free,47424,8)
(4944,47432,2)
(free,47434,9)
(4945,47443,5)
(free,47448,6)
(4946,47454,8)
(free,47462,3)
(4947,47465,4)
(free,47469,6)
(4948,47475,1)
(free,47476,8)
(4949,47484,6)
(free,47490,7)
(4950,47497,1)
(free,47498,8)
(4951,47506,2)
(free,47508,8)
(4952,47516,8)
(free,47524,6)
(4953,47530,4)
(free,47534,3)
(4954,47537,2)
(free,47539,6)
(4955,47545,7)
(free,47552,3)
(4956,47555,8)
(free,47563,8)
(4957,47571,3)
(free,47574,0)
(4958,47574,3)
(free,47577,5)
(4959,47582,2)
(free,47584,5)
(4960,47589,9)
(free,47598,0)
(4961,47598,8)
(free,47606,4)
(4962,47610,7)
(free,47617,2)
(4963,47619,2)
(free,47621,8)
(4964,47629,5)
(free,47634,7)
(4965,47641,2)
(free,47643,7)
(4966,47650,4)
(free,47654,6)
(4967,47660,1)
(free,47661,8)
(4968,47669,4)
(free,47673,8)
(4969,47681,5)
(free,47686,7)
(4970,47693,1)
(free,47694,4)
(4971,47698,3)
(free,47701,0)
(4972,47701,6)
(free,47707,3)
(4973,47710,6)
(free,47716,9)
(4974,47725,9)
(free,47734,1)
(4975,47735,9)
(free,47744,1)
(4976,47745,3)
(free,47748,8)
(4977,47756,1)
(free,47757,1)
(4978,47758,7)
(free,47765,6)
(4979,47771,8)
(free,47779,0)
(4980,47779,9)
(free,47788,3)
(4981,47791,5)
(free,47796,9)
(4982,47805,3)
(free,47808,0)
(4983,47808,2)
(free,47810,3)
(4984,47813,5)
(free,47818,2)
(4985,47820,2)
(free,47822,7)
(4986,47829,8)
(free,47837,6)
(4987,47843,6)
(free,47849,7)
(4988,47856,5)
(free,47861,8)
(4989,47869,9)
(free,47878,2)
(4990,47880,3)
(free,47883,3)
(4991,47886,7)
(free,47893,2)
(4992,47895,8)
(free,47903,9)
(4993,47912,7)
(free,47919,7)
(4994,47926,1)
(free,47927,4)
(4995,47931,2)
(free,47933,3)
(4996,47936,7)
(free,47943,3)
(4997,47946,1)
(free,47947,2)
(4998,47949,7)
(free,47956,0)
(4999,47956,6)
(free,47962,5)
(5000,47967,4)
(free,47971,9)
(5001,47980,2)
(free,47982,5)
(5002,47987,7)
(free,47994,4)
(5003,47998,8)
(free,48006,7)
(5004,48013,5)
(free,48018,9)
(5005,48027,4)
(free,48031,0)
(5006,48031,2)
(free,48033,3)
(5007,48036,8)
(free,48044,2)
(5008,48046,8)
(free,48054,2)
(5009,48056,7)
(free,48063,8)
(5010,48071,2)
(free,48073,9)
(5011,48082,6)
(free,48088,8)
(5012,48096,3)
(free,48099,2)
(5013,48101,8)
(free,48109,1)
(5014,48110,2)
(free,48112,1)
(5015,48113,4)
(free,48117,5)
(5016,48122,5)
(free,48127,9)
(5017,48136,6)
(free,48142,3)
(5018,48145,3)
(free,48148,2)
(5019,48150,1)
(free,48151,2)
(5020,48153,8)
(free,48161,8)
(5021,48169,1)
(free,48170,0)
(5022,48170,7)
(free,48177,4)
(5023,48181,3)
(free,48184,5)
(5024,48189,4)
(free,48193,0)
(5025,48193,1)
(free,48194,8)
(5026,48202,8)
(free,48210,2)
(5027,48212,6)
(free,48218,2)
(5028,48220,9)
(free,48229,7)
(5029,48236,2)
(free,48238,5)
(5030,48243,4)
(free,48247,4)
(5031,48251,8)
(free,48259,9)
(5032,48268,1)
(free,48269,6)
(5033,48275,2)
(free,48277,7)
(5034,48284,6)
(free,48290,5)
(5035,48295,7)
(free,48302,5)
(5036,48307,7)
(free,48314,1)
(5037,48315,3)
(free,48318,7)
(5038,48325,6)
(free,48331,0)
(5039,48331,4)
(free,48335,2)
(5040,48337,3)
(free,48340,0)
(5041,48340,6)
(free,48346,5)
(5042,48351,7)
(free,48358,8)
(5043,48366,7)
(free,48373,7)
(5044,48380,5)
(free,48385,0)
(5045,48385,8)
(free,48393,8)
(5046,48401,9)
(free,48410,2)
(5047,48412,2)
(free,48414,9)
(5048,48423,6)
(free,48429,2)
(5049,48431,6)
(free,48437,2)
(5050,48439,5)
(free,48444,5)
(5051,48449,8)
(free,48457,1)
(5052,48458,1)
(free,48459,8)
(5053,48467,9)
(free,48476,6)
(5054,48482,6)
(free,48488,9)
(5055,48497,7)
(free,48504,8)
(5056,48512,6)
(free,48518,3)
(5057,48521,3)
(free,48524,0)
(5058,48524,5)
(free,48529,2)
(5059,48531,6)
(free,48537,1)
(5060,48538,3)
(free,48541,0)
(5061,48541,8)
(free,48549,2)
(5062,48551,5)
(free,48556,6)
(5063,48562,5)
(free,48567,9)
(5064,48576,1)
(free,48577,0)
(5065,48577,6)
(free,48583,2)
(5066,48585,1)
(free,48586,9)
(5067,48595,3)
(free,48598,5)
(5068,48603,9)
(free,48612,2)
(5069,48614,3)
(free,48617,6)
(5070,48623,5)
(free,48628,0)
(5071,48628,7)
(free,48635,3)
(5072,48638,1)
(free,48639,7)
(5073,48646,7)
(free,48653,7)
(5074,48660,9)
(free,48669,0)
(5075,48669,1)
(free,48670,1)
(5076,48671,1)
(free,48672,3)
(5077,48675,1)
(free,48676,6)
(5078,48682,9)
(free,48691,2)
(5079,48693,8)
(free,48701,2)
(5080,48703,3)
(free,48706,7)
(5081,48713,3)
(free,48716,3)
(5082,48719,6)
(free,48725,2)
(5083,48727,5)
(free,48732,0)
(5084,48732,6)
(free,48738,1)
(5085,48739,5)
(free,48744,7)
(5086,48751,7)
(free,48758,8)
(5087,48766,3)
(free,48769,0)
(5088,48769,3)
(free,48772,9)
(5089,48781,2)
(free,48783,5)
(5090,48788,4)
(free,48792,9)
(5091,48801,7)
(free,48808,2)
(5092,48810,2)
(free,48812,2)
(5093,48814,3)
(free,48817,4)
(5094,48821,9)
(free,48830,8)
(5095,48838,1)
(free,48839,5)
(5096,48844,4)
(free,48848,4)
(5097,48852,7)
(free,48859,6)
(5098,48865,6)
(free,48871,6)
(5099,48877,6)
(free,48883,2)
(5100,48885,3)
(free,48888,6)
(5101,48894,9)
(free,48903,1)
(5102,48904,8)
(free,48912,8)
(5103,48920,2)
(free,48922,8)
(5104,48930,5)
(free,48935,6)
(5105,48941,5)
(free,48946,2)
(5106,48948,1)
(free,48949,9)
(5107,48958,6)
(free,48964,3)
(5108,48967,4)
(free,48971,2)
(5109,48973,2)
(free,48975,1)
(5110,48976,6)
(free,48982,0)
(5111,48982,4)
(free,48986,1)
(5112,48987,6)
(free,48993,5)
(5113,48998,2)
(free,49000,6)
(5114,49006,9)
(free,49015,0)
(5115,49015,5)
(free,49020,5)
(5116,49025,9)
(free,49034,0)
(5117,49034,2)
(free,49036,0)
(5118,49036,5)
(free,49041,6)
(5119,49047,5)
(free,49052,4)
(5120,49056,8)
(free,49064,1)
(5121,49065,8)
(free,49073,3)
(5122,49076,7)
(free,49083,9)
(5123,49092,4)
(free,49096,8)
(5124,49104,1)
(free,49105,0)
(5125,49105,7)
(free,49112,9)
(5126,49121,8)
(free,49129,3)
(5127,49132,2)
(free,49134,6)
(5128,49140,7)
(free,49147,6)
(5129,49153,8)
(free,49161,9)
(5130,49170,5)
(free,49175,8)
(5131,49183,9)
(free,49192,3)
(5132,49195,5)
(free,49200,1)
(5133,49201,6)
(free,49207,4)
(5134,49211,8)
(free,49219,2)
(5135,49221,9)
(free,49230,1)
(5136,49231,9)
(free,49240,0)
(5137,49240,9)
(free,49249,8)
(5138,49257,7)
(free,49264,6)
(5139,49270,4)
(free,49274,5)
(5140,49279,3)
(free,49282,2)
(5141,49284,7)
(free,49291,6)
(5142,49297,5)
(free,49302,8)
(5143,49310,8)
(free,49318,4)
(5144,49322,7)
(free,49329,5)
(5145,49334,4)
(free,49338,1)
(5146,49339,4)
(free,49343,0)
(5147,49343,6)
(free,49349,3)
(5148,49352,6)
(free,49358,8)
(5149,49366,6)
(free,49372,7)
(5150,49379,6)
(free,49385,9)
(5151,49394,7)
(free,49401,8)
(5152,49409,2)
(free,49411,8)
(5153,49419,8)
(free,49427,7)
(5154,49434,9)
(free,49443,9)
(5155,49452,1)
(free,49453,8)
(5156,49461,7)
(free,49468,4)
(5157,49472,3)
(free,49475,3)
(5158,49478,3)
(free,49481,6)
(5159,49487,2)
(free,49489,9)
(5160,49498,5)
(free,49503,1)
(5161,49504,8)
(free,49512,0)
(5162,49512,3)
(free,49515,6)
(5163,49521,3)
(free,49524,0)
(5164,49524,1)
(free,49525,6)
(5165,49531,6)
(free,49537,3)
(5166,49540,6)
(free,49546,2)
(5167,49548,3)
(free,49551,6)
(5168,49557,5)
(free,49562,5)
(5169,49567,4)
(free,49571,3)
(5170,49574,4)
(free,49578,3)
(5171,49581,5)
(free,49586,6)
(5172,49592,9)
(free,49601,1)
(5173,49602,5)
(free,49607,7)
(5174,49614,7)
(free,49621,8)
(5175,49629,3)
(free,49632,1)
(5176,49633,9)
(free,49642,6)
(5177,49648,4)
(free,49652,5)
(5178,49657,8)
(free,49665,9)
(5179,49674,3)
(free,49677,4)
(5180,49681,4)
(free,49685,9)
(5181,49694,4)
(free,49698,2)
(5182,49700,4)
(free,49704,2)
(5183,49706,7)
(free,49713,6)
(5184,49719,7)
(free,49726,4)
(5185,49730,1)
(free,49731,6)
(5186,49737,4)
(free,49741,2)
(5187,49743,7)
(free,49750,2)
(5188,49752,3)
(free,49755,0)
(5189,49755,1)
(free,49756,1)
(5190,49757,2)
(free,49759,6)
(5191,49765,3)
(free,49768,2)
(5192,49770,2)
(free,49772,6)
(5193,49778,5)
(free,49783,1)
(5194,49784,1)
(free,49785,4)
(5195,49789,3)
(free,49792,5)
(5196,49797,8)
(free,49805,9)
(5197,49814,4)
(free,49818,2)
(5198,49820,2)
(free,49822,5)
(5199,49827,8)
(free,49835,9)
(5200,49844,3)
(free,49847,9)
(5201,49856,4)
(free,49860,6)
(5202,49866,7)
(free,49873,2)
(5203,49875,1)
(free,49876,2)
(5204,49878,3)
(free,49881,3)
(5205,49884,5)
(free,49889,4)
(5206,49893,5)
(free,49898,6)
(5207,49904,2)
(free,49906,4)
(5208,49910,6)
(free,49916,1)
(5209,49917,4)
(free,49921,2)
(5210,49923,9)
(free,49932,1)
(5211,49933,5)
(free,49938,0)
(5212,49938,8)
(free,49946,7)
(5213,49953,9)
(free,49962,3)
(5214,49965,9)
(free,49974,3)
(5215,49977,2)
(free,49979,2)
(5216,49981,7)
(free,49988,2)
(5217,49990,1)
(free,49991,8)
(5218,49999,8)
(free,50007,5)
(5219,50012,5)
(free,50017,0)
(5220,50017,7)
(free,50024,9)
(5221,50033,5)
(free,50038,9)
(5222,50047,5)
(free,50052,2)
(5223,50054,5)
(free,50059,3)
(5224,50062,3)
(free,50065,8)
(5225,50073,9)
(free,50082,4)
(5226,50086,4)
(free,50090,6)
(5227,50096,9)
(free,50105,4)
(5228,50109,1)
(free,50110,0)
(5229,50110,2)
(free,50112,0)
(5230,50112,6)
(free,50118,4)
(5231,50122,4)
(free,50126,2)
(5232,50128,3)
(free,50131,5)
(5233,50136,2)
(free,50138,5)
(5234,50143,3)
(free,50146,4)
(5235,50150,5)
(free,50155,8)
(5236,50163,7)
(free,50170,7)
(5237,50177,6)
(free,50183,4)
(5238,50187,1)
(free,50188,2)
(5239,50190,6)
(free,50196,3)
(5240,50199,5)
(free,50204,4)
(5241,50208,4)
(free,50212,6)
(5242,50218,1)
(free,50219,8)
(5243,50227,9)
(free,50236,7)
(5244,50243,4)
(free,50247,8)
(5245,50255,9)
(free,50264,4)
(5246,50268,2)
(free,50270,6)
(5247,50276,2)
(free,50278,1)
(5248,50279,3)
(free,50282,0)
(5249,50282,9)
(free,50291,7)
(5250,50298,4)
(free,50302,8)
(5251,50310,8)
(free,50318,8)
(5252,50326,8)
(free,50334,3)
(5253,50337,5)
(free,50342,4)
(5254,50346,2)
(free,50348,6)
(5255,50354,8)
(free,50362,3)
(5256,50365,9)
(free,50374,8)
(5257,50382,9)
(free,50391,3)
(5258,50394,1)
(free,50395,4)
(5259,50399,4)
(free,50403,8)
(5260,50411,4)
(free,50415,5)
(5261,50420,1)
(free,50421,2)
(5262,50423,4)
(free,50427,0)
(5263,50427,6)
(free,50433,1)
(5264,50434,4)
(free,50438,6)
(5265,50444,6)
(free,50450,9)
(5266,50459,5)
(free,50464,3)
(5267,50467,2)
(free,50469,4)
(5268,50473,9)
(free,50482,7)
(5269,50489,6)
(free,50495,6)
(5270,50501,7)
(free,50508,9)
(5271,50517,9)
(free,50526,7)
(5272,50533,5)
(free,50538,4)
(5273,50542,8)
(free,50550,6)
(5274,50556,7)
(free,50563,1)
(5275,50564,6)
(free,50570,1)
(5276,50571,9)
(free,50580,9)
(5277,50589,3)
(free,50592,4)
(5278,50596,6)
(free,50602,8)
(5279,50610,6)
(free,50616,4)
(5280,50620,6)
(free,50626,6)
(5281,50632,3)
(free,50635,7)
(5282,50642,2)
(free,50644,2)
(5283,50646,6)
(free,50652,9)
(5284,50661,3)
(free,50664,6)
(5285,50670,3)
(free,50673,4)
(5286,50677,2)
(free,50679,2)
(5287,50681,3)
(free,50684,8)
(5288,50692,4)
(free,50696,6)
(5289,50702,3)
(free,50705,2)
(5290,50707,6)
(free,50713,8)
(5291,50721,1)
(free,50722,5)
(5292,50727,9)
(free,50736,0)
(5293,50736,2)
(free,50738,7)
(5294,50745,5)
(free,50750,3)
(5295,50753,1)
(free,50754,4)
(5296,50758,2)
(free,50760,0)
(5297,50760,4)
(free,50764,3)
(5298,50767,8)
(free,50775,5)
(5299,50780,7)
(free,50787,3)
(5300,50790,1)
(free,50791,2)
(5301,50793,5)
(free,50798,4)
(5302,50802,2)
(free,50804,2)
(5303,50806,1)
(free,50807,8)
(5304,50815,1)
(free,50816,0)
(5305,50816,6)
(free,50822,7)
(5306,50829,8)
(free,50837,3)
(5307,50840,9)
(free,50849,8)
(5308,50857,5)
(free,50862,8)
(5309,50870,8)
(free,50878,9)
(5310,50887,4)
(free,50891,5)
(5311,50896,8)
(free,50904,4)
(5312,50908,6)
(free,50914,5)
(5313,50919,1)
(free,50920,0)
(5314,50920,3)
(free,50923,2)
(5315,50925,4)
(free,50929,8)
(5316,50937,3)
(free,50940,7)
(5317,50947,2)
(free,50949,6)
(5318,50955,1)
(free,50956,2)
(5319,50958,8)
(free,50966,7)
(5320,50973,9)
(free,50982,2)
(5321,50984,6)
(free,50990,4)
(5322,50994,5)
(free,50999,2)
(5323,51001,4)
(free,51005,4)
(5324,51009,4)
(free,51013,4)
(5325,51017,4)
(free,51021,5)
(5326,51026,8)
(free,51034,7)
(5327,51041,8)
(free,51049,5)
(5328,51054,7)
(free,51061,1)
(5329,51062,6)
(free,51068,5)
(5330,51073,4)
(free,51077,7)
(5331,51084,1)
(free,51085,7)
(5332,51092,1)
(free,51093,4)
(5333,51097,1)
(free,51098,6)
(5334,51104,4)
(free,51108,4)
(5335,51112,3)
(free,51115,0)
(5336,51115,5)
(free,51120,2)
(5337,51122,2)
(free,51124,0)
(5338,51124,7)
(free,51131,7)
(5339,51138,5)
(free,51143,0)
(5340,51143,9)
(free,51152,5)
(5341,51157,5)
(free,51162,8)
(5342,51170,9)
(free,51179,0)
(5343,51179,6)
(free,51185,4)
(5344,51189,1)
(free,51190,0)
(5345,51190,1)
(free,51191,4)
(5346,51195,5)
(free,51200,5)
(5347,51205,5)
(free,51210,7)
(5348,51217,4)
(free,51221,9)
(5349,51230,7)
(free,51237,7)
(5350,51244,7)
(free,51251,6)
(5351,51257,7)
(free,51264,0)
(5352,51264,6)
(free,51270,7)
(5353,51277,6)
(free,51283,8)
(5354,51291,6)
(free,51297,6)
(5355,51303,4)
(free,51307,9)
(5356,51316,4)
(free,51320,5)
(5357,51325,6)
(free,51331,6)
(5358,51337,1)
(free,51338,9)
(5359,51347,8)
(free,51355,7)
(5360,51362,2)
(free,51364,8)
(5361,51372,4)
(free,51376,6)
(5362,51382,1)
(free,51383,3)
(5363,51386,9)
(free,51395,3)
(5364,51398,8)
(free,51406,9)
(5365,51415,3)
(free,51418,7)
(5366,51425,9)
(free,51434,6)
(5367,51440,6)
(free,51446,8)
(5368,51454,5)
(free,51459,8)
(5369,51467,3)
(free,51470,6)
(5370,51476,1)
(free,51477,3)
(5371,51480,6)
(free,51486,5)
(5372,51491,9)
(free,51500,5)
(5373,51505,8)
(free,51513,4)
(5374,51517,3)
(free,51520,2)
(5375,51522,9)
(free,51531,5)
(5376,51536,5)
(free,51541,6)
(5377,51547,9)
(free,51556,3)
(5378,51559,4)
(free,51563,6)
(5379,51569,3)
(free,51572,5)
(5380,51577,7)
(free,51584,3)
(5381,51587,9)
(free,51596,6)
(5382,51602,4)
(free,51606,6)
(5383,51612,1)
(free,51613,0)
(5384,51613,8)
(free,51621,3)
(5385,51624,1)
(free,51625,8)
(5386,51633,2)
(free,51635,7)
(5387,51642,6)
(free,51648,5)
(5388,51653,9)
(free,51662,1)
(5389,51663,8)
(free,51671,2)
(5390,51673,2)
(free,51675,8)
(5391,51683,8)
(free,51691,9)
(5392,51700,4)
(free,51704,4)
(5393,51708,7)
(free,51715,3)
(5394,51718,6)
(free,51724,6)
(5395,51730,8)
(free,51738,8)
(5396,51746,2)
(free,51748,5)
(5397,51753,7)
(free,51760,2)
(5398,51762,7)
(free,51769,9)
(5399,51778,7)
(free,51785,3)
(5400,51788,2)
(free,51790,1)
(5401,51791,5)
(free,51796,9)
(5402,51805,2)
(free,51807,1)
(5403,51808,9)
(free,51817,3)
(5404,51820,8)
(free,51828,9)
(5405,51837,3)
(free,51840,9)
(5406,51849,5)
(free,51854,3)
(5407,51857,4)
(free,51861,3)
(5408,51864,6)
(free,51870,5)
(5409,51875,4)
(free,51879,8)
(5410,51887,8)
(free,51895,6)
(5411,51901,9)
(free,51910,5)
(5412,51915,3)
(free,51918,2)
(5413,51920,5)
(free,51925,2)
(5414,51927,9)
(free,51936,3)
(5415,51939,5)
(free,51944,7)
(5416,51951,6)
(free,51957,3)
(5417,51960,5)
(free,51965,2)
(5418,51967,8)
(free,51975,9)
(5419,51984,3)
(free,51987,1)
(5420,51988,5)
(free,51993,0)
(5421,51993,1)
(free,51994,7)
(5422,52001,5)
(free,52006,3)
(5423,52009,8)
(free,52017,8)
(5424,52025,3)
(free,52028,8)
(5425,52036,5)
(free,52041,1)
(5426,52042,4)
(free,52046,1)
(5427,52047,9)
(free,52056,2)
(5428,52058,8)
(free,52066,8)
(5429,52074,8)
(free,52082,6)
(5430,52088,7)
(free,52095,3)
(5431,52098,9)
(free,52107,4)
(5432,52111,3)
(free,52114,2)
(5433,52116,4)
(free,52120,4)
(5434,52124,2)
(free,52126,2)
(5435,52128,9)
(free,52137,4)
(5436,52141,9)
(free,52150,9)
(5437,52159,8)
(free,52167,6)
(5438,52173,2)
(free,52175,1)
(5439,52176,2)
(free,52178,4)
(5440,52182,8)
(free,52190,3)
(5441,52193,1)
(free,52194,8)
(5442,52202,7)
(free,52209,0)
(5443,52209,2)
(free,52211,6)
(5444,52217,5)
(free,52222,2)
(5445,52224,9)
(free,52233,6)
(5446,52239,9)
(free,52248,0)
(5447,52248,5)
(free,52253,3)
(5448,52256,3)
(free,52259,2)
(5449,52261,4)
(free,52265,4)
(5450,52269,1)
(free,52270,1)
(5451,52271,8)
(free,52279,1)
(5452,52280,7)
(free,52287,4)
(5453,52291,4)
(free,52295,7)
(5454,52302,2)
(free,52304,8)
(5455,52312,9)
(free,52321,7)
(5456,52328,6)
(free,52334,9)
(5457,52343,6)
(free,52349,5)
(5458,52354,2)
(free,52356,9)
(5459,52365,4)
(free,52369,4)
(5460,52373,4)
(free,52377,8)
(5461,52385,4)
(free,52389,2)
(5462,52391,3)
(free,52394,1)
(5463,52395,2)
(free,52397,7)
(5464,52404,4)
(free,52408,8)
(5465,52416,8)
(free,52424,4)
(5466,52428,5)
(free,52433,9)
(5467,52442,4)
(free,52446,0)
(5468,52446,3)
(free,52449,9)
(5469,52458,3)
(free,52461,2)
(5470,52463,7)
(free,52470,7)
(5471,52477,1)
(free,52478,0)
(5472,52478,2)
(free,52480,3)
(5473,52483,6)
(free,52489,7)
(5474,52496,5)
(free,52501,7)
(5475,52508,1)
(free,52509,8)
(5476,52517,9)
(free,52526,1)
(5477,52527,2)
(free,52529,3)
(5478,52532,1)
(free,52533,2)
(5479,52535,5)
(free,52540,3)
(5480,52543,9)
(free,52552,9)
(5481,52561,3)
(free,52564,8)
(5482,52572,8)
(free,52580,3)
(5483,52583,7)
(free,52590,9)
(5484,52599,3)
(free,52602,5)
(5485,52607,3)
(free,52610,8)
(5486,52618,5)
(free,52623,3)
(5487,52626,2)
(free,52628,3)
(5488,52631,8)
(free,52639,2)
(5489,52641,1)
(free,52642,3)
(5490,52645,8)
(free,52653,1)
(5491,52654,6)
(free,52660,0)
(5492,52660,4)
(free,52664,6)
(5493,52670,5)
(free,52675,6)
(5494,52681,1)
(free,52682,7)
(5495,52689,5)
(free,52694,7)
(5496,52701,3)
(free,52704,7)
(5497,52711,1)
(free,52712,6)
(5498,52718,9)
(free,52727,2)
(5499,52729,6)
(free,52735,4)
(5500,52739,4)
(free,52743,8)
(5501,52751,5)
(free,52756,9)
(5502,52765,1)
(free,52766,1)
(5503,52767,2)
(free,52769,2)
(5504,52771,6)
(free,52777,5)
(5505,52782,9)
(free,52791,2)
(5506,52793,9)
(free,52802,0)
(5507,52802,6)
(free,52808,1)
(5508,52809,2)
(free,52811,4)
(5509,52815,9)
(free,52824,6)
(5510,52830,5)
(free,52835,8)
(5511,52843,3)
(free,52846,4)
(5512,52850,5)
(free,52855,1)
(5513,52856,9)
(free,52865,4)
(5514,52869,3)
(free,52872,2)
(5515,52874,1)
(free,52875,5)
(5516,52880,9)
(free,52889,6)
(5517,52895,6)
(free,52901,5)
(5518,52906,9)
(free,52915,1)
(5519,52916,5)
(free,52921,3)
(5520,52924,6)
(free,52930,8)
(5521,52938,7)
(free,52945,5)
(5522,52950,9)
(free,52959,9)
(5523,52968,5)
(free,52973,0)
(5524,52973,5)
(free,52978,7)
(5525,52985,3)
(free,52988,8)
(5526,52996,2)
(free,52998,7)
(5527,53005,6)
(free,53011,8)
(5528,53019,1)
(free,53020,6)
(5529,53026,9)
(free,53035,2)
(5530,53037,1)
(free,53038,9)
(5531,53047,8)
(free,53055,1)
(5532,53056,9)
(free,53065,8)
(5533,53073,4)
(free,53077,6)
(5534,53083,5)
(free,53088,1)
(5535,53089,3)
(free,53092,3)
(5536,53095,3)
(free,53098,4)
(5537,53102,1)
(free,53103,8)
(5538,53111,3)
(free,53114,9)
(5539,53123,4)
(free,53127,0)
(5540,53127,9)
(free,53136,5)
(5541,53141,2)
(free,53143,6)
(5542,53149,6)
(free,53155,3)
(5543,53158,2)
(free,53160,3)
(5544,53163,7)
(free,53170,1)
(5545,53171,7)
(free,53178,6)
(5546,53184,5)
(free,53189,5)
(5547,53194,4)
(free,53198,2)
(5548,53200,8)
(free,53208,0)
(5549,53208,5)
(free,53213,6)
(5550,53219,1)
(free,53220,4)
(5551,53224,7)
(free,53231,2)
(5552,53233,1)
(free,53234,6)
(5553,53240,4)
(free,53244,3)
(5554,53247,5)
(free,53252,8)
(5555,53260,1)
(free,53261,2)
(5556,53263,3)
(free,53266,5)
(5557,53271,5)
(free,53276,4)
(5558,53280,7)
(free,53287,5)
(5559,53292,9)
(free,53301,9)
(5560,53310,4)
(free,53314,9)
(5561,53323,1)
(free,53324,6)
(5562,53330,5)
(free,53335,6)
(5563,53341,3)
(free,53344,2)
(5564,53346,4)
(free,53350,4)
(5565,53354,3)
(free,53357,6)
(5566,53363,9)
